t,h
1126259462.3625998,5.5755997619047585e-22
1126259462.3627,5.520708571428571e-22
1126259462.3628,5.461551428571426e-22
1126259462.3629,5.398186904761903e-22
1126259462.363,5.330634523809522e-22
1126259462.3631,5.258943095238095e-22
1126259462.3632,5.183141904761906e-22
1126259462.3632998,5.103299285714284e-22
1126259462.3634,5.019454285714284e-22
1126259462.3635,4.931655714285714e-22
1126259462.3636,4.839971904761903e-22
1126259462.3637,4.744451666666665e-22
1126259462.3638,4.645163333333332e-22
1126259462.3639,4.542175238095236e-22
1126259462.3639998,4.435545952380951e-22
1126259462.3641,4.32535357142857e-22
1126259462.3642,4.2116761904761886e-22
1126259462.3643,4.0945919047619045e-22
1126259462.3644,3.9741788095238095e-22
1126259462.3645,3.8505149999999997e-22
1126259462.3646,3.723698095238095e-22
1126259462.3646998,3.593815952380952e-22
1126259462.3648,3.4609564285714283e-22
1126259462.3649,3.3252073809523804e-22
1126259462.365,3.186685952380952e-22
1126259462.3651,3.045470238095238e-22
1126259462.3652,2.901677380952379e-22
1126259462.3653,2.755404999999998e-22
1126259462.3653998,2.6067702380952385e-22
1126259462.3655,2.4558707142857145e-22
1126259462.3656,2.3028235714285713e-22
1126259462.3657,2.147745952380952e-22
1126259462.3658,1.9907452380952378e-22
1126259462.3659,1.8319385714285714e-22
1126259462.3660002,1.671452857142857e-22
1126259462.3660998,1.5094149999999997e-22
1126259462.3662,1.3459323809523807e-22
1126259462.3663,1.1811416666666664e-22
1126259462.3664,1.0151697619047619e-22
1126259462.3665,8.481338095238093e-23
1126259462.3666,6.801704761904761e-23
1126259462.3667,5.114164285714284e-23
1126259462.3668,3.419888095238095e-23
1126259462.3669,1.7202428571428567e-23
1126259462.3669999,1.6692857142857142e-25
1126259462.3671,-1.6895904761904757e-23
1126259462.3672,-3.3971428571428555e-23
1126259462.3673,-5.104695238095238e-23
1126259462.3674,-6.810783333333332e-23
1126259462.3675,-8.514040476190477e-23
1126259462.3676,-1.0213197619047618e-22
1126259462.3677,-1.1906790476190478e-22
1126259462.3678,-1.359355e-22
1126259462.3679,-1.527191428571428e-22
1126259462.368,-1.6940711904761902e-22
1126259462.3681,-1.8598380952380952e-22
1126259462.3682,-2.0243749999999998e-22
1126259462.3683,-2.187525714285714e-22
1126259462.3684,-2.349163333333333e-22
1126259462.3685,-2.5091609523809517e-22
1126259462.3686,-2.667372142857143e-22
1126259462.3687,-2.82367e-22
1126259462.3688,-2.977908095238095e-22
1126259462.3689,-3.1299790476190465e-22
1126259462.369,-3.279726666666665e-22
1126259462.3691,-3.427043571428571e-22
1126259462.3692,-3.5717833333333327e-22
1126259462.3693,-3.7138385714285713e-22
1126259462.3694,-3.853062857142857e-22
1126259462.3695,-3.989358571428571e-22
1126259462.3696,-4.122589047619048e-22
1126259462.3697,-4.252637142857143e-22
1126259462.3698,-4.379385714285713e-22
1126259462.3699,-4.502727380952381e-22
1126259462.37,-4.622535238095239e-22
1126259462.3701,-4.738721428571427e-22
1126259462.3702,-4.851159047619048e-22
1126259462.3703,-4.959760238095239e-22
1126259462.3704,-5.064407857142855e-22
1126259462.3704998,-5.165014047619046e-22
1126259462.3706,-5.261471428571427e-22
1126259462.3707,-5.353701904761903e-22
1126259462.3708,-5.441598095238095e-22
1126259462.3709,-5.525091666666664e-22
1126259462.371,-5.604084999999997e-22
1126259462.3711,-5.678509761904759e-22
1126259462.3711998,-5.748278095238096e-22
1126259462.3713,-5.813331428571427e-22
1126259462.3714,-5.873581904761904e-22
1126259462.3715,-5.928970952380951e-22
1126259462.3716,-5.979449761904759e-22
1126259462.3717,-6.024940238095237e-22
1126259462.3718,-6.065413095238092e-22
1126259462.3718998,-6.100790238095238e-22
1126259462.372,-6.13104238095238e-22
1126259462.3721,-6.156130476190474e-22
1126259462.3722,-6.176005714285714e-22
1126259462.3723,-6.19063880952381e-22
1126259462.3724,-6.200010238095235e-22
1126259462.3725,-6.204090714285712e-22
1126259462.3725998,-6.202850952380952e-22
1126259462.3727,-6.196281190476192e-22
1126259462.3728,-6.184381428571426e-22
1126259462.3729,-6.167122380952381e-22
1126259462.373,-6.144523571428569e-22
1126259462.3731,-6.116575238095237e-22
1126259462.3732,-6.083296904761905e-22
1126259462.3732998,-6.044678809523807e-22
1126259462.3734,-6.000759999999998e-22
1126259462.3735,-5.951550238095237e-22
1126259462.3736,-5.89707880952381e-22
1126259462.3737,-5.837374999999999e-22
1126259462.3738,-5.772468095238097e-22
1126259462.3739,-5.702406904761903e-22
1126259462.3739998,-5.627240238095235e-22
1126259462.3741,-5.547007142857143e-22
1126259462.3742,-5.46176619047619e-22
1126259462.3743,-5.371566190476192e-22
1126259462.3744,-5.27648523809524e-22
1126259462.3745,-5.176591666666664e-22
1126259462.3746,-5.071944047619048e-22
1126259462.3747,-4.962630238095237e-22
1126259462.3748,-4.8487283333333345e-22
1126259462.3749,-4.730326190476191e-22
1126259462.375,-4.607511666666668e-22
1126259462.3751,-4.48038238095238e-22
1126259462.3752,-4.349035952380952e-22
1126259462.3753,-4.2135699999999996e-22
1126259462.3754,-4.074101666666666e-22
1126259462.3755,-3.930728571428571e-22
1126259462.3756,-3.7835873809523806e-22
1126259462.3757,-3.6327757142857143e-22
1126259462.3758,-3.478430238095238e-22
1126259462.3759,-3.320677857142857e-22
1126259462.3760002,-3.159645476190474e-22
1126259462.3761,-2.99546e-22
1126259462.3762,-2.8282776190476187e-22
1126259462.3763,-2.6582252380952383e-22
1126259462.3764,-2.4854492857142856e-22
1126259462.3765,-2.310105952380952e-22
1126259462.3766,-2.1323416666666663e-22
1126259462.3767,-1.952302857142857e-22
1126259462.3768,-1.770155476190476e-22
1126259462.3769,-1.5860459523809522e-22
1126259462.3769999,-1.4001597619047618e-22
1126259462.3771,-1.2126335714285715e-22
1126259462.3772,-1.023662619047619e-22
1126259462.3773,-8.333933333333331e-23
1126259462.3774,-6.420014285714286e-23
1126259462.3775,-4.4966261904761894e-23
1126259462.3776,-2.5655261904761902e-23
1126259462.3777,-6.284714285714286e-24
1126259462.3778,1.3127809523809523e-23
1126259462.3779,3.2564738095238095e-23
1126259462.378,5.2007523809523815e-23
1126259462.3781,7.143859523809523e-23
1126259462.3782,9.083842857142857e-23
1126259462.3783,1.1019140476190476e-22
1126259462.3783998,1.2947604761904762e-22
1126259462.3785,1.4867673809523803e-22
1126259462.3786,1.6777297619047613e-22
1126259462.3787,1.8674816666666668e-22
1126259462.3788,2.0558376190476188e-22
1126259462.3789,2.2426023809523805e-22
1126259462.379,2.4276099999999993e-22
1126259462.3790998,2.6106652380952383e-22
1126259462.3792,2.791592380952381e-22
1126259462.3793,2.9702059523809524e-22
1126259462.3794,3.1463497619047622e-22
1126259462.3795,3.3198188095238095e-22
1126259462.3796,3.490456904761904e-22
1126259462.3797,3.658078571428572e-22
1126259462.3797998,3.8225178571428566e-22
1126259462.3799,3.98360880952381e-22
1126259462.38,4.141175714285714e-22
1126259462.3801,4.295052619047618e-22
1126259462.3802,4.445093095238093e-22
1126259462.3803,4.591121428571428e-22
1126259462.3804,4.732991190476191e-22
1126259462.3804998,4.870546190476189e-22
1126259462.3806,5.00364e-22
1126259462.3807,5.13211642857143e-22
1126259462.3808,5.25583880952381e-22
1126259462.3809,5.374670476190474e-22
1126259462.381,5.488474761904763e-22
1126259462.3811,5.597124761904759e-22
1126259462.3811998,5.700483809523809e-22
1126259462.3813,5.7984445238095225e-22
1126259462.3814,5.8908702380952345e-22
1126259462.3815,5.977673095238092e-22
1126259462.3816,6.058735952380951e-22
1126259462.3817,6.133941666666666e-22
1126259462.3818,6.203212142857141e-22
1126259462.3818998,6.266449761904759e-22
1126259462.382,6.323566666666666e-22
1126259462.3821,6.374484761904761e-22
1126259462.3822,6.419125952380949e-22
1126259462.3823,6.457421904761903e-22
1126259462.3824,6.489314047619044e-22
1126259462.3825,6.514743809523807e-22
1126259462.3826,6.533642857142856e-22
1126259462.3827,6.545991666666664e-22
1126259462.3828,6.55174142857143e-22
1126259462.3829,6.550862857142857e-22
1126259462.383,6.543316904761902e-22
1126259462.3831,6.529103571428569e-22
1126259462.3832,6.508203333333332e-22
1126259462.3833,6.4806064285714255e-22
1126259462.3834,6.446322619047619e-22
1126259462.3835,6.405342142857142e-22
1126259462.3836,6.357704047619047e-22
1126259462.3837,6.303418095238092e-22
1126259462.3838,6.242513571428569e-22
1126259462.3839,6.175019761904759e-22
1126259462.3839998,6.100995238095235e-22
1126259462.3841,6.020479047619045e-22
1126259462.3842,5.933519999999997e-22
1126259462.3843,5.840205952380952e-22
1126259462.3844,5.740585714285712e-22
1126259462.3845,5.634747142857142e-22
1126259462.3846,5.522768333333333e-22
1126259462.3847,5.4047469047619025e-22
1126259462.3848,5.280770714285714e-22
1126259462.3849,5.150966666666665e-22
1126259462.385,5.015422619047619e-22
1126259462.3851,4.874275238095238e-22
1126259462.3852,4.727631904761904e-22
1126259462.3853,4.575639047619047e-22
1126259462.3854,4.418433333333333e-22
1126259462.3855,4.256161190476189e-22
1126259462.3856,4.088969047619048e-22
1126259462.3857,3.917003333333333e-22
1126259462.3858,3.7404495238095242e-22
1126259462.3859,3.559463809523809e-22
1126259462.3860002,3.3742219047619044e-22
1126259462.3861,3.184909285714286e-22
1126259462.3862,2.9917016666666647e-22
1126259462.3862998,2.794804047619048e-22
1126259462.3864,2.5944019047619044e-22
1126259462.3865,2.3907002380952375e-22
1126259462.3866,2.1839040476190474e-22
1126259462.3867,1.974237857142857e-22
1126259462.3868,1.7618969047619045e-22
1126259462.3869,1.5471154761904758e-22
1126259462.3869998,1.3301083333333332e-22
1126259462.3871,1.111119523809524e-22
1126259462.3872,8.903638095238094e-23
1126259462.3873,6.680754761904761e-23
1126259462.3874,4.445083333333333e-23
1126259462.3875,2.1988690476190474e-23
1126259462.3876,-5.535e-25
1126259462.3876998,-2.315133333333333e-23
1126259462.3878,-4.578040476190476e-23
1126259462.3879,-6.841435714285715e-23
1126259462.388,-9.10297619047619e-23
1126259462.3881,-1.1359928571428572e-22
1126259462.3882,-1.3609949999999998e-22
1126259462.3883,-1.5850307142857141e-22
1126259462.3883998,-1.8078461904761902e-22
1126259462.3885,-2.0291973809523807e-22
1126259462.3886,-2.2488109523809524e-22
1126259462.3887,-2.4664330952380953e-22
1126259462.3888,-2.6818197619047614e-22
1126259462.3889,-2.894707380952379e-22
1126259462.389,-3.1048421428571426e-22
1126259462.3890998,-3.311970238095238e-22
1126259462.3892,-3.515837857142857e-22
1126259462.3893,-3.716200952380952e-22
1126259462.3894,-3.912805714285714e-22
1126259462.3895,-4.105417857142857e-22
1126259462.3896,-4.293783571428571e-22
1126259462.3897,-4.47766857142857e-22
1126259462.3897998,-4.656848333333331e-22
1126259462.3899,-4.831078809523809e-22
1126259462.39,-5.000135476190476e-22
1126259462.3901,-5.163803571428569e-22
1126259462.3902,-5.32185857142857e-22
1126259462.3903,-5.4740857142857155e-22
1126259462.3904,-5.6202799999999985e-22
1126259462.3905,-5.760246190476189e-22
1126259462.3906,-5.893779285714285e-22
1126259462.3907,-6.020693809523809e-22
1126259462.3908,-6.140794523809522e-22
1126259462.3909,-6.253925238095235e-22
1126259462.391,-6.359900476190473e-22
1126259462.3911,-6.458573809523809e-22
1126259462.3912,-6.549769523809521e-22
1126259462.3913,-6.6333509523809505e-22
1126259462.3914,-6.709181428571425e-22
1126259462.3915,-6.777124285714285e-22
1126259462.3916,-6.837062380952379e-22
1126259462.3917,-6.888878571428571e-22
1126259462.3918,-6.932465476190476e-22
1126259462.3919,-6.967744999999996e-22
1126259462.392,-6.994609761904759e-22
1126259462.3921,-7.0129914285714265e-22
1126259462.3922,-7.022821666666663e-22
1126259462.3923,-7.024041904761901e-22
1126259462.3924,-7.016613095238095e-22
1126259462.3925,-7.000496190476186e-22
1126259462.3926,-6.975661904761906e-22
1126259462.3927,-6.942100476190472e-22
1126259462.3928,-6.899802142857139e-22
1126259462.3929,-6.848776666666663e-22
1126259462.393,-6.78904357142857e-22
1126259462.3931,-6.720612619047618e-22
1126259462.3932,-6.643552142857142e-22
1126259462.3933,-6.557891428571428e-22
1126259462.3934,-6.463689047619045e-22
1126259462.3935,-6.361042619047616e-22
1126259462.3936,-6.250010714285712e-22
1126259462.3937,-6.130700714285712e-22
1126259462.3938,-6.003210238095239e-22
1126259462.3939,-5.867675952380951e-22
1126259462.3939998,-5.724205238095236e-22
1126259462.3941,-5.57294452380952e-22
1126259462.3941998,-5.41405976190476e-22
1126259462.3943,-5.247697380952381e-22
1126259462.3944,-5.074033095238095e-22
1126259462.3945,-4.893252380952381e-22
1126259462.3946,-4.705560238095236e-22
1126259462.3947,-4.511142142857141e-22
1126259462.3948,-4.310232380952379e-22
1126259462.3948998,-4.103055476190476e-22
1126259462.395,-3.889835952380952e-22
1126259462.3951,-3.6708373809523805e-22
1126259462.3952,-3.446294047619046e-22
1126259462.3953,-3.216489047619048e-22
1126259462.3954,-2.9816957142857147e-22
1126259462.3955,-2.742187380952381e-22
1126259462.3955998,-2.4982764285714285e-22
1126259462.3957,-2.2502361904761903e-22
1126259462.3958,-1.9983985714285712e-22
1126259462.3959,-1.7430759523809515e-22
1126259462.396,-1.4845807142857138e-22
1126259462.3961,-1.2232642857142856e-22
1126259462.3962,-9.594488095238094e-23
1126259462.3962998,-6.934759523809524e-23
1126259462.3964,-4.2571666666666667e-23
1126259462.3965,-1.5651261904761897e-23
1126259462.3966,1.1377499999999999e-23
1126259462.3967,3.847849999999999e-23
1126259462.3968,6.561269047619046e-23
1126259462.3969,9.274492857142856e-23
1126259462.3969998,1.1983616666666666e-22
1126259462.3971,1.4684833333333332e-22
1126259462.3972,1.7374335714285712e-22
1126259462.3973,2.0048316666666665e-22
1126259462.3974,2.270296904761905e-22
1126259462.3975,2.5334290476190473e-22
1126259462.3976,2.7938376190476187e-22
1126259462.3977,3.051161428571428e-22
1126259462.3978,3.304990476190476e-22
1126259462.3979,3.5549440476190476e-22
1126259462.398,3.8006414285714285e-22
1126259462.3981,4.041711666666666e-22
1126259462.3982,4.277764285714284e-22
1126259462.3983,4.508428333333333e-22
1126259462.3984,4.733342619047617e-22
1126259462.3985,4.952136190476189e-22
1126259462.3986,5.164438095238093e-22
1126259462.3987,5.369916428571429e-22
1126259462.3988,5.568209999999997e-22
1126259462.3989,5.758986904761905e-22
1126259462.399,5.941905476190475e-22
1126259462.3991,6.116643571428571e-22
1126259462.3992,6.282898571428569e-22
1126259462.3993,6.440348333333331e-22
1126259462.3994,6.588709761904761e-22
1126259462.3995,6.727689999999996e-22
1126259462.3996,6.857015714285714e-22
1126259462.3997,6.976423333333333e-22
1126259462.3998,7.085668809523806e-22
1126259462.3999,7.184508095238095e-22
1126259462.4,7.272726428571425e-22
1126259462.4001,7.350109047619044e-22
1126259462.4002,7.416460714285715e-22
1126259462.4003,7.471595952380952e-22
1126259462.4004,7.515348809523809e-22
1126259462.4005,7.547582619047616e-22
1126259462.4006,7.568141190476187e-22
1126259462.4007,7.576936666666666e-22
1126259462.4008,7.573842142857139e-22
1126259462.4009,7.558789285714281e-22
1126259462.401,7.531719523809521e-22
1126259462.4011,7.492574285714283e-22
1126259462.4012,7.441324285714282e-22
1126259462.4013,7.37796952380952e-22
1126259462.4014,7.302519761904762e-22
1126259462.4015,7.214994523809521e-22
1126259462.4016,7.115462142857139e-22
1126259462.4017,7.003971428571428e-22
1126259462.4018,6.880629761904761e-22
1126259462.4019,6.7455249999999965e-22
1126259462.402,6.598813333333335e-22
1126259462.4020998,6.440621666666664e-22
1126259462.4022,6.271135476190476e-22
1126259462.4023,6.090540238095238e-22
1126259462.4024,5.89904095238095e-22
1126259462.4025,5.696881666666668e-22
1126259462.4026,5.484316190476188e-22
1126259462.4027,5.261608095238094e-22
1126259462.4027998,5.029050238095236e-22
1126259462.4029,4.7869549999999985e-22
1126259462.403,4.535664047619047e-22
1126259462.4031,4.275528809523809e-22
1126259462.4032,4.006910476190476e-22
1126259462.4033,3.7302092857142856e-22
1126259462.4034,3.4458254761904757e-22
1126259462.4034998,3.154198333333332e-22
1126259462.4036,2.855757380952381e-22
1126259462.4037,2.550980952380952e-22
1126259462.4038,2.2403278571428574e-22
1126259462.4039,1.924315476190476e-22
1126259462.4039998,1.603431904761905e-22
1126259462.4041,1.2782238095238093e-22
1126259462.4041998,9.492183333333333e-23
1126259462.4043,6.169719047619046e-23
1126259462.4044,2.8205071428571426e-23
1126259462.4045,-5.49692857142857e-24
1126259462.4046,-3.935023809523809e-23
1126259462.4047,-7.32933571428571e-23
1126259462.4048,-1.0726673809523804e-22
1126259462.4048998,-1.4120888095238091e-22
